ik14,status,cid,smiles,error
JCKYGMPEJWAADB,ok,169069261,C1=CC(=CC=C1CCCC(=O)[OH2+])N(CCCl)CCCl,
JCLHQFUTFHUXNN,ok,71316543,CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,
JCQLYHFGKNRPGE,ok,163671167,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,
JCRIVQIOJSSCQD,ok,131699066,CC(CC1CCCCC1)NC,
JCYNMRJCUYVDBC,ok,90325030,CC1=CC(=CC(=C1N)C)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=C(C=C4)CC5C(=O)NC(=O)S5,
JDLKFOPOAOFWQN,ok,176053805,C=CCS[S+](CC=C)[O-],
JDOZJEUDSLGTLU,ok,172873918,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O,
JDUBGYFRJFOXQC,ok,171381106,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,
JDVVGAQPNNXQDW,ok,143972808,C1CN2CC(C(C(C2C1O)O)O)O,
JDXCOXKBIGBZSK,ok,177513419,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCCC(C(=O)O)NC(=O)C(C1CCCCC1)NC(=O)C2CCCN2C(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC4=CNC5=C4C=CC=N5)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(C(C)(C)C)NC(=O)C(CC(=O)O)N(C)C(=O)C7CC(=O)NCCCCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N7)CC8=CC=CC=C8)CCCNC(=N)N)CCC(=O)O)C(C)C)NC(=O)C)C(=O)O,
JEECQCWWSTZDCK,failed,,,no_cid
JEIPFZHSYJVQDO,ok,71308967,O=[Fe]O[Fe]=O,
JEJBJBKVPOWOQK,ok,76959396,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2,
JETQIUPBHQNHNZ,ok,137704592,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)O)C,
JEYCTXHKTXCGPB,ok,169443228,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,
JFCQEDHGNNZCLN,ok,153695628,C(CC(=O)O)CC(=O)O,
JFHROPTYMMSOLG,ok,169438732,CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,
JFJZZMVDLULRGK,ok,171337502,C[NH+]1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,
JFNWFXVFBDDWCX,ok,6662,CC1=C(ON=C1C)N(C(=O)C)S(=O)(=O)C2=CC=C(C=C2)N,
JFPVXVDWJQMJEE,ok,171336460,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],
JFVZFKDSXNQEJW,ok,169446779,CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C,
JFXBEKISTKFVAB,ok,46872352,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C,
JGCMEBMXRHSZKX,ok,76974624,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,
JGMOKGBVKVMRFX,ok,172873919,CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C,
JGPMMRGNQUBGND,ok,72944773,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,
JGRXMPYUTJLTKT,ok,176418955,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O,
JGSARLDLIJGVTE,ok,169434340,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,
JGWRKYUXBBNENE,ok,25151352,C1=CC(=NC=C1CC2=CNC3=C2C=C(C=N3)Cl)NCC4=CN=C(C=C4)C(F)(F)F,
JHDKZFFAIZKUCU,ok,124518209,CCCCC1=NC2=C(N1CCN(CC)CC)C=CC(=C2)C=CC(=O)NO,
JHFNIHVVXRKLEF,ok,124645171,CC(C)(C(=O)O)ON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC(=C(N4C)N)NC(=O)NCCN)C(=O)O,
JICJBGPOMZQUBB,ok,176103959,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,
JIEKMACRVQTPRC,ok,59384962,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)[O-])C3=CC=C(C=C3)Cl,
JIRBAUWICKGBFE,ok,168312434,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)O)C,
JISACBWYRJHSMG,ok,5859,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,
JIVPVXMEBJLZRO,ok,91971909,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,
JIVZKJJQOZQXQB,ok,88690060,C1CN=C(N1)CC2=CC=CC=C2,
JJCFRYNCJDLXIK,ok,91971788,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,
JJCQSGDBDPYCEO,ok,173871470,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N,
JJKOQZHWYLMASZ,ok,174219057,CC12CCC(CC1=CC(C3C2CCC4(C3CCC4(C#C)O)C)O)O,
JJVAPHYEOZSKJZ,ok,170938683,CC1=CC(=CC2=C1NN=C2)CC(C(=O)N3CCN(CC3)C4CCN(CC4)C)NC(=O)N5CCC(CC5)C6=CC7=CC=CC=C7NC6=O,
JKKFKPJIXZFSSB,ok,139025466,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O,
JKOQGQFVAUAYPM,ok,169432914,C(CN)CNCCSP(=O)(O)O,
JKVNJTYHRABHIY,ok,178245644,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)OC(=O)C5=CC=CC=C5,
JKWKMORAXJQQSR,ok,168312526,CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C,
JKXQBIZCQJLVOS,ok,76963269,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC(=C(C=C3)Cl)Cl)OC)C(=O)O)C,
JLICHNCFTLFZJN,ok,171394837,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O,
JLKIGFTWXXRPMT,ok,138396193,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,
JLPDBLFIVFSOCC,ok,177839574,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CC(C5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O,
JLRGJRBPOGGCBT,ok,162641931,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,
JLRNKCZRCMIVKA,ok,5217,CC(C)(C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl,
JLVVSXFLKOJNIY,ok,156022694,[Mg+2],
JLYAXFNOILIKPP,ok,133688852,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,
JMBQKKAJIKAWKF,ok,76974293,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,
JMDULECOHIXMNX,ok,162985468,CC1=C2C(=O)NC(C3=NC(=C(S3)COC)C(=O)NCC(=O)NC(C4=NC(=CS4)C5=NC(=CS5)C6=C(C=CC(=N6)C7=NC(=CS7)C8=NC(CO8)C(=O)N9CCCC9C(=O)N)C3=NC(=CS3)C(=O)NC(C(=N2)S1)CC(=O)NC)C(C1=CC=CC=C1)O)C(C)C,
JNIIDKODPGHQSS,ok,138394320,C1CNC(=NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N,
JNTOCHDNEULJHD,ok,136205841,C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N,
JNYSEDHQJCOWQU,ok,169446544,CC(C(=O)NCC(=O)O)SC(=O)C1=CC=CS1,
JOAHPSVPXZTVEP,ok,169438471,CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C,
JOATXPAWOHTVSZ,ok,177747026,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C,
JOFWLTCLBGQGBO,ok,172872004,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,
JOGKUKXHTYWRGZ,ok,25235829,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,
JOHZPMXAZQZXHR,ok,169445703,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,
JOLJIIDDOBNFHW,ok,175221987,CCCCCCOC1=NSN=C1C2=CCCN(C2)C,
JOMHSQGEWSNUKU,ok,62867,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,
JOOXCMJARBKPKM,ok,176052982,CC(=O)CCC(=O)O,
JOOXLOJCABQBSG,ok,153456324,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,
JOQKFRLFXDPXHX,ok,169447088,CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2,
JOWXJLIFIIOYMS,ok,169436742,CN(CC1=CC2=C(S1)C(=NC(=N2)C3=CN=C(C=C3)OC)N4CCOCC4)C5=NC=C(C=N5)C(=O)NO,
JOYRKODLDBILNP,ok,177756729,CCOC(=O)N,
JPGQOUSTVILISH,ok,12713314,C(C(OC(F)F)(F)F)(F)Cl,
JPYQFYIEOUVJDU,ok,10391,C1=CC=C(C=C1)CNC(=O)CCCl,
JQSAYKKFZOSZGJ,ok,171381550,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC,
JQSHBVHOMNKWFT,ok,177839305,C1C2CNCC1C3=CC4=NC=CN=C4C=C23,
JQXXHWHPUNPDRT,ok,177842899,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,
JRIZOGLBRPZBLQ,ok,172990115,CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34,
JRNSSSJKIGAFCT,ok,175295584,CC12CCC3C(C1CCC2(C)O)CCC4C3(C=CC(=O)C4)C,
JRURYQJSLYLRLN,ok,173514215,CC[NH+](CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,
JRWZLRBJNMZMFE,ok,177747038,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,
JRYZEMHNDUZNMI,ok,5288660,CC1=C(NC(SC1)C(C(=O)O)NC(=O)CC2=CC=CS2)C(=O)O,
JSDRRTOADPPCHY,ok,163285157,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,
JSDXOWVAHXDYCU,ok,171320994,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC(C(=O)O)N)OC)SC2)C(=O)[O-],
JSWZEAMFRNKZNL,ok,136123300,CC1=C(NC=N1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,
JSZILQVIPPROJI,ok,76963262,CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,
JTEGQNOMFQHVDC,ok,171034840,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,
JTIGKVIOEQASGT,ok,31508,CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=CC=C3,
JTJMJGYZQZDUJJ,ok,57199335,C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3,
JTPUMZTWMWIVPA,ok,16739805,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=N)[O-])C(C)C,
JTSDBFGMPLKDCD,ok,177630938,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C)COC4C(C(C(C(O4)C)O)OC)OC,
JTTAUPUMOLRVRA,ok,14670,CN(C)CCCN1C2=CC=CC=C2SC3=C1N=CC=C3,
JTVPZMFULRWINT,ok,172653173,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,
JTWOMNBEOCYFNV,ok,137704600,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,
JTZZSQYMACOLNN,ok,178870965,CC1=C(C=CC2=C1N=C(C=C2OC3CC4C(C3)C(=O)N(CCCCC=CC5CC5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC,
JUKPWJGBANNWMW,ok,178878572,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,
JUQLTPCYUFPYKE,ok,5074,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,
JURKNVYFZMSNLP,ok,172638576,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,
JUUBCHWRXWPFFH,ok,163693259,C1=CC(=C(C=C1CCO)O)[OH2+],
JUUFBMODXQKSTD,ok,169440671,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,
JUZNIMUFDBIJCM,ok,177272873,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,
JUZYLCPPVHEVSV,ok,176484986,CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O,
JVHXJTBJCFBINQ,ok,177836250,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl,
JVLBPIPGETUEET,ok,176480327,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6,
JVTAAEKCZFNVCJ,ok,177802130,CC(C(=O)O)O,
JWAHBTQSSMYISL,ok,124935891,CC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C,
JWBOIMRXGHLCPP,ok,153701260,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,
JWCSIUVGFCSJCK,ok,133634260,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,
JWDYCNIAQWPBHD,ok,172677163,CC1=CC=CC=C1OCC(CO)O,
JWHAUXFOSRPERK,ok,177746996,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,
JWHYSEDOYMYMNM,ok,11476297,CCOC(COC1=CC=C(C=C1)C(F)(F)F)CSC2=CC(=C(C=C2)OCC(=O)O)C,
JWJOTENAMICLJG,ok,171391585,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,
JWNPDZNEKVCWMY,ok,143402137,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CC[NH+](C)C,
JWPGJSVJDAJRLW,ok,118753350,C1CN(CC2=CC=CC=C21)C(=N)N,
JWUBBDSIWDLEOM,ok,177784326,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,
JWZZKOKVBUJMES,ok,177529898,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,
JXEHXYFSIOYTAH,ok,134964952,CCCC(C)CC(CC(=O)O)[NH3+],
JXLYSJRDGCGARV,ok,169827699,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,
JXSJBGJIGXNWCI,ok,178186203,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,
JXTAALBWJQJLGN,ok,67421423,CC(C)C(OC(=O)C(C)C)OC(=O)NCC(CC(=O)O)C1=CC=C(C=C1)Cl,
JXZZEXZZKAWDSP,ok,102060082,C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=C[NH2+]C4=CC=CC=C43,
JYGLAHSAISAEAL,ok,168476631,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,
JYGXADMDTFJGBT,ok,177352601,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)C[OH2+])O)C)O,
JYIKNQVWKBUSNH,ok,175674300,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O,
JYILPERKVHXLNF,ok,172012329,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(CCC34)O,
JYSJVJJVLNYRKL,ok,178271023,CC(C)CC1C(=NC(C(=NC(C(=NC(CCCCCC(=O)OCC(C(=NC(C(=N1)O)CC(=N)O)O)N)C(=NC(C(C)C)C(=NC(CC(C)C)C(=NCC(=NC(CCCCN)C(=NC(CC(C)C)C(=NC(CO)C(=NC(CCC(=N)O)C(=NC(CCC(=O)O)C(=NC(CC(C)C)C(=NC(CC2=CN=CN2)C(=NC(CCCCN)C(=NC(CC(C)C)C(=NC(CCC(=N)O)C(=NC(C(C)O)C(=NC(CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=NC(CCCNC(=N)N)C(=NC(C(C)O)C(=NC(CC(=O)O)C(=NC(C(C)C)C(=NCC(=NC(C)C(=NCC(=NC(C(C)O)C(=O)N5CCCC5C(=N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)C(C)O)O)CO)O,
JYTNQNCOQXFQPK,ok,178325965,CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl,
JZCPYUJPEARBJL,ok,169446177,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,
JZFPYUNJRRFVQU,ok,178856381,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,
JZQKKSLKJUAGIC,ok,138402705,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,
JZRWCGZRTZMZEH,ok,177451631,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,
JZUFKLXOESDKRF,ok,171922024,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)[NH3+])Cl,
KAAZGXDPUNNEFN,ok,16351,CN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=C(C=C4)Cl,
KANJSNBRCNMZMV,ok,177447616,COC1C(C(C(C(O1)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)COS(=O)(=O)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C(C(O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O,
KAQKFAOMNZTLHT,ok,173583769,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,
KASDHRXLYQOAKZ,ok,178247786,CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C,
KAVGMUDTWQVPDF,ok,9638,C(C(C(F)(F)F)(F)F)(C(F)(F)F)(F)F,
KBAFPSLPKGSANY,ok,76973954,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,
KBOPZPXVLCULAV,ok,166603946,C1=CC(=C(C=C1N)C(=O)O)O,
KBQCEQAXHPIRTF,ok,131634760,CC1=C2C(=NN1C)CSCC3=NN(C(=C3)CSC4=CC5=CC=CC=C5C(=C4)OCCCC6=C(N(C7=C6C=CC(=C27)Cl)C)C(=O)O)C,
KBUZBQVCBVDWKX,ok,163321871,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,
KCFYEAOKVJSACF,ok,162641757,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,
KCJJINQANFZSAM,ok,177675218,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)OC(=O)C)C)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)C)COC4C(C(C(C(O4)C)O)OC)OC,
KCLANYCVBBTKTO,ok,4935,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,
KCXVZYZYPLLWCC,ok,173165358,[H+].[H+].[H+].[H+].C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-],
KCZCIYZKSLLNNH,ok,177352946,CC12CCC3C(C1CCC2[OH2+])CCC4=C(C(=O)CCC34C)Cl,
KDGFLJKFZUIJMX,ok,177836643,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C,
KDJOAYSYCXTQGG,ok,61804,O[Si](O)(O)O[Si](O)(O)O,
KDLLNMRYZGUVMA,ok,153711281,CC12CCC3C(C1CC(C2O)F)CCC4=C3C=CC(=C4)O,
KDLRVYVGXIQJDK,ok,154453692,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl,
KDPNLRQZHDJRFU,ok,71752101,C1CN=C(N1)NC2=C(C=CC=C2Br)F,
KDYFGRWQOYBRFD,ok,173239856,[H+].C(CC(=O)[O-])C(=O)O,
KEDYTOTWMPBSLG,ok,172108636,CC(C(=O)N1C2CCCC2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,
KEIPNCCJPRMIAX,ok,134817220,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)C4CCN(C4)C(=O)C=C)OC,
KEJXLQUPYHWCNM,ok,169446505,CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OC,
KFQYTPMOWPVWEJ,ok,175714842,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O,
KFUDFIMHDRJVLV,ok,171319335,C1C(C(C(C1O)SCC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)O)O,
KGFYHTZWPPHNLQ,ok,177833513,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,
KGKJZEKQJQQOTD,ok,72135,CCCC(C)C1(C(=O)NC(=O)NC1=O)C=C,
KHKDIUPVDIEHAH,ok,133543004,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=C(C(=O)CCC35)O,
KHLJKRBMZVNZOC,ok,59084699,CCC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(C)(C)C(=O)O,
KHOITXIGCFIULA,ok,91927789,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,
KHPKQFYUPIUARC,ok,46214838,CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O,
KIHYPELVXPAIDH,ok,172989398,CCC1=C(C=CC(=C1)C(=NOCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)C)CN4CC(C4)C(=O)O,
KIQQMECNKUGGKA,ok,172956183,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34,
KJADKKWYZYXHBB,ok,169447224,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,
KJAMZCVTJDTESW,ok,71264,CCOC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CN(C)C)C=C1,
KJEBULYHNRNJTE,ok,169436465,CC1=C(C(C(=C(N1)C)C(=O)OCC=CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,
KJFBVJALEQWJBS,ok,176488248,CC(C)NC1=NC2=CC(=C(C=C2N1C3C(C(C(O3)CO)O)O)Cl)Cl,
KJFMBFZCATUALV,ok,4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,
KJHKTHWMRKYKJE,ok,171391297,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,
KJLLKLRVCJAFRY,ok,76970728,CCC(C)C(C)C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,
KJONHKAYOJNZEC,ok,76974319,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,
KJPRLNWUNMBNBZ,ok,175705545,C1=CC=C(C=C1)C=CC=O,
KJQFBVYMGADDTQ,ok,42580107,CCCCS(=N)(=O)CCC(C(=O)[O-])[NH3+],
KKGQTZUTZRNORY,ok,175989040,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,
KKHPNPMTPORSQE,ok,38988830,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,
KKKDZZRICRFGSD,ok,176135931,C1=CC=C(C=C1)CN2C=CN=C2,
KKZJGLLVHKMTCM,ok,45039947,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,
KLBQZWRITKRQQV,ok,76974806,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,
